,run,score,decision,acrobatie
8174,6,30,"[5, 5, 3, 6, 6, 5]",False
8175,5,32,"[6, 6, 6, 6, 5, 3]",False
8176,5,10,"[1, 1, 2, 1, 2, 3]",False
8177,5,9,"[1, 1, 1, 3, 1, 2]",False
8178,4,34,"[6, 6, 6, 4, 6, 6]",False
8179,4,11,"[1, 1, 5, 2, 1, 1]",False
8180,5,10,"[1, 1, 3, 1, 3, 1]",False
8181,5,10,"[1, 1, 1, 2, 2, 3]",False
8182,3,33,"[6, 6, 4, 6, 6, 5]",False
8183,3,10,"[2, 1, 1, 1, 2, 3]",False
8184,5,11,"[1, 1, 1, 3, 1, 4]",False
8185,6,27,"[5, 5, 6, 3, 3, 5]",False
8186,5,8,"[1, 1, 1, 2, 1, 2]",False
8187,6,18,"[1, 2, 3, 4, 2, 6]",False
8188,5,29,"[6, 5, 5, 6, 6, 1]",False
8189,6,15,"[1, 1, 2, 2, 4, 5]",False
8190,3,11,"[1, 1, 1, 1, 1, 6]",False
8191,2,33,"[6, 6, 6, 6, 4, 5]",False
8192,5,17,"[1, 1, 2, 3, 4, 6]",False
8193,5,29,"[6, 6, 4, 5, 4, 4]",False
8194,5,34,"[6, 5, 5, 6, 6, 6]",False
8195,5,14,"[1, 1, 1, 1, 5, 5]",False
8196,4,30,"[6, 6, 6, 5, 3, 4]",False
8197,2,8,"[1, 1, 1, 1, 2, 2]",False
8198,6,13,"[1, 2, 2, 3, 3, 2]",False
8199,6,25,"[6, 6, 3, 4, 4, 2]",False
8200,5,34,"[6, 6, 6, 6, 4, 6]",False
8201,5,15,"[1, 1, 3, 2, 3, 5]",False
8202,5,13,"[2, 1, 1, 1, 2, 6]",False
8203,3,32,"[6, 6, 3, 6, 6, 5]",False
8204,3,30,"[6, 6, 6, 6, 5, 1]",False
8205,5,17,"[1, 1, 2, 2, 5, 6]",False
8206,6,32,"[6, 6, 5, 6, 6, 3]",False
8207,5,27,"[6, 6, 5, 4, 4, 2]",False
8208,5,28,"[6, 6, 6, 5, 3, 2]",False
8209,5,32,"[6, 6, 6, 6, 5, 3]",False
8210,4,14,"[1, 1, 1, 5, 1, 5]",False
8211,6,18,"[1, 2, 2, 3, 5, 5]",False
8212,6,29,"[6, 6, 4, 5, 5, 3]",False
8213,6,13,"[1, 2, 1, 3, 2, 4]",False
8214,6,14,"[1, 2, 2, 2, 3, 4]",False
8215,5,15,"[1, 1, 1, 5, 4, 3]",False
8216,5,14,"[1, 1, 1, 3, 2, 6]",False
8217,5,9,"[1, 1, 1, 2, 1, 3]",False
8218,5,27,"[6, 6, 5, 4, 3, 3]",False
8219,5,17,"[1, 1, 2, 3, 4, 6]",False
8220,4,10,"[1, 1, 1, 1, 4, 2]",False
8221,6,13,"[1, 1, 1, 3, 2, 5]",False
8222,5,11,"[1, 1, 2, 3, 3, 1]",False
8223,3,31,"[6, 6, 6, 5, 5, 3]",False
8224,5,12,"[1, 2, 1, 1, 1, 6]",False
8225,4,8,"[1, 1, 3, 1, 1, 1]",False
8226,6,13,"[1, 1, 3, 1, 3, 4]",False
8227,6,28,"[6, 6, 5, 6, 4, 1]",False
8228,6,32,"[6, 6, 6, 6, 4, 4]",False
8229,3,9,"[1, 1, 1, 1, 1, 4]",False
8230,5,15,"[1, 1, 1, 1, 5, 6]",False
8231,5,8,"[1, 1, 2, 2, 1, 1]",False
8232,5,29,"[6, 6, 5, 6, 4, 2]",False
8233,6,14,"[1, 2, 1, 3, 6, 1]",False
8234,5,8,"[1, 1, 1, 1, 1, 3]",False
8235,5,31,"[6, 6, 4, 5, 5, 5]",False
8236,5,17,"[2, 1, 1, 4, 3, 6]",False
8237,4,10,"[1, 1, 1, 1, 1, 5]",False
8238,6,29,"[6, 4, 4, 6, 3, 6]",False
8239,5,13,"[1, 1, 1, 1, 5, 4]",False
8240,5,8,"[1, 1, 1, 1, 1, 3]",False
8241,6,9,"[1, 2, 1, 1, 2, 2]",False
8242,5,9,"[1, 1, 1, 2, 1, 3]",False
8243,4,13,"[1, 1, 3, 1, 1, 6]",False
8244,5,9,"[1, 1, 1, 2, 2, 2]",False
8245,5,14,"[1, 1, 3, 3, 4, 2]",False
8246,6,29,"[6, 5, 6, 4, 5, 3]",False
8247,5,10,"[1, 1, 1, 1, 1, 5]",False
8248,6,34,"[6, 6, 6, 5, 5, 6]",False
8249,4,30,"[6, 6, 6, 4, 5, 3]",False
8250,6,11,"[1, 1, 1, 3, 4, 1]",False
8251,5,8,"[1, 1, 1, 1, 2, 2]",False
8252,4,30,"[6, 6, 6, 6, 3, 3]",False
8253,4,11,"[1, 1, 1, 2, 2, 4]",False
8254,6,28,"[6, 5, 6, 6, 2, 3]",False
8255,6,15,"[1, 1, 2, 1, 4, 6]",False
8256,5,33,"[6, 6, 5, 5, 5, 6]",False
8257,6,27,"[5, 5, 4, 5, 3, 5]",False
8258,5,12,"[1, 1, 2, 2, 3, 3]",False
8259,4,36,"[6, 6, 6, 6, 6, 6]",False
8260,5,7,"[1, 1, 1, 1, 1, 2]",False
8261,5,33,"[6, 6, 6, 3, 6, 6]",False
8262,5,14,"[2, 1, 1, 3, 5, 2]",False
8263,4,12,"[1, 1, 2, 1, 1, 6]",False
8264,5,34,"[6, 6, 5, 5, 6, 6]",False
8265,6,30,"[6, 6, 6, 4, 6, 2]",False
8266,4,16,"[1, 1, 1, 2, 6, 5]",False
8267,6,26,"[6, 4, 6, 5, 4, 1]",False
8268,5,30,"[6, 6, 6, 6, 5, 1]",False
8269,5,30,"[6, 6, 6, 5, 5, 2]",False
8270,2,33,"[6, 6, 6, 6, 4, 5]",False
8271,6,15,"[1, 2, 2, 4, 4, 2]",False
8272,6,19,"[1, 4, 1, 3, 5, 5]",False
8273,5,13,"[1, 1, 3, 4, 1, 3]",False
8274,6,14,"[1, 2, 2, 2, 5, 2]",False
8275,5,12,"[1, 1, 1, 2, 1, 6]",False
8276,5,32,"[6, 6, 6, 4, 6, 4]",False
8277,5,32,"[6, 6, 6, 5, 3, 6]",False
8278,5,9,"[2, 1, 1, 1, 2, 2]",False
8279,4,10,"[1, 1, 1, 1, 4, 2]",False
8280,5,28,"[6, 6, 6, 4, 5, 1]",False
8281,6,9,"[1, 1, 3, 2, 1, 1]",False
8282,5,33,"[6, 6, 6, 5, 6, 4]",False
8283,5,13,"[1, 2, 1, 1, 2, 6]",False
8284,6,15,"[2, 3, 3, 1, 2, 4]",False
8285,5,28,"[6, 6, 6, 6, 2, 2]",False
8286,6,29,"[6, 6, 4, 6, 6, 1]",False
8287,3,11,"[1, 2, 1, 3, 2, 2]",False
8288,6,12,"[1, 1, 3, 3, 1, 3]",False
8289,5,12,"[1, 1, 1, 1, 2, 6]",False
8290,3,11,"[1, 1, 1, 1, 3, 4]",False
8291,6,31,"[6, 6, 6, 5, 6, 2]",False
8292,2,32,"[6, 6, 6, 5, 5, 4]",False
8293,6,13,"[1, 2, 2, 1, 4, 3]",False
8294,5,31,"[6, 5, 6, 6, 3, 5]",False
8295,6,28,"[6, 4, 5, 5, 3, 5]",False
8296,5,14,"[1, 1, 2, 3, 3, 4]",False
8297,5,30,"[6, 6, 6, 6, 5, 1]",False
8298,4,32,"[6, 6, 6, 4, 4, 6]",False
8299,5,11,"[1, 2, 1, 1, 4, 2]",False
8300,6,15,"[1, 4, 2, 2, 3, 3]",False
8301,5,33,"[6, 6, 6, 6, 5, 4]",False
8302,5,10,"[1, 1, 1, 4, 2, 1]",False
8303,6,33,"[6, 5, 6, 6, 5, 5]",False
8304,5,34,"[6, 6, 6, 6, 5, 5]",False
8305,3,36,"[6, 6, 6, 6, 6, 6]",False
8306,4,9,"[1, 1, 1, 1, 2, 3]",False
8307,5,12,"[1, 1, 1, 1, 4, 4]",False
8308,5,12,"[1, 1, 1, 4, 4, 1]",False
8309,6,14,"[1, 1, 3, 1, 3, 5]",False
8310,4,31,"[6, 6, 6, 4, 5, 4]",False
8311,6,12,"[1, 2, 2, 2, 3, 2]",False
8312,6,16,"[2, 1, 2, 3, 2, 6]",False
8313,5,28,"[5, 6, 6, 5, 4, 2]",False
8314,5,14,"[1, 1, 1, 3, 3, 5]",False
8315,5,12,"[1, 1, 2, 2, 1, 5]",False
8316,4,33,"[6, 6, 6, 3, 6, 6]",False
8317,4,8,"[1, 1, 1, 1, 1, 3]",False
8318,3,11,"[1, 2, 1, 3, 2, 2]",False
8319,4,27,"[6, 6, 6, 6, 2, 1]",False
8320,6,10,"[1, 1, 3, 1, 3, 1]",False
8321,6,20,"[1, 4, 2, 4, 4, 5]",False
8322,6,12,"[1, 1, 1, 1, 3, 5]",False
8323,4,29,"[6, 6, 6, 3, 6, 2]",False
8324,6,34,"[6, 6, 6, 6, 6, 4]",False
8325,3,11,"[1, 1, 1, 5, 1, 2]",False
8326,6,12,"[1, 1, 1, 1, 5, 3]",False
8327,5,13,"[1, 2, 2, 1, 1, 6]",False
8328,3,10,"[1, 1, 1, 2, 3, 2]",False
8329,3,7,"[1, 1, 1, 1, 1, 2]",False
8330,6,33,"[6, 5, 6, 6, 4, 6]",False
8331,5,23,"[6, 6, 4, 5, 1, 1]",False
8332,4,29,"[6, 6, 6, 6, 3, 2]",False
8333,5,14,"[1, 1, 2, 4, 3, 3]",False
8334,6,13,"[1, 2, 1, 3, 2, 4]",False
8335,4,11,"[1, 3, 1, 1, 2, 3]",False
8336,4,12,"[1, 1, 1, 1, 2, 6]",False
8337,5,32,"[6, 6, 6, 5, 5, 4]",False
8338,4,11,"[1, 1, 1, 4, 3, 1]",False
8339,6,29,"[6, 6, 6, 6, 4, 1]",False
8340,5,28,"[6, 6, 6, 4, 4, 2]",False
8341,4,31,"[6, 6, 6, 5, 5, 3]",False
8342,5,35,"[6, 6, 5, 6, 6, 6]",False
8343,6,10,"[1, 3, 1, 1, 1, 3]",False
8344,5,19,"[1, 1, 4, 2, 5, 6]",False
8345,3,33,"[6, 6, 6, 5, 5, 5]",False
8346,3,7,"[1, 1, 1, 1, 1, 2]",False
8347,5,34,"[6, 6, 6, 6, 4, 6]",False
8348,5,12,"[1, 1, 3, 2, 1, 4]",False
8349,4,35,"[6, 6, 6, 6, 6, 5]",False
8350,3,11,"[1, 1, 1, 1, 4, 3]",False
8351,5,15,"[1, 1, 1, 4, 3, 5]",False
8352,5,12,"[2, 2, 2, 1, 1, 4]",False
8353,4,11,"[1, 1, 1, 1, 1, 6]",False
8354,5,9,"[1, 1, 1, 1, 1, 4]",False
8355,4,11,"[1, 1, 1, 1, 4, 3]",False
8356,6,24,"[6, 4, 5, 4, 4, 1]",False
8357,5,18,"[1, 1, 2, 3, 5, 6]",False
8358,5,35,"[6, 6, 6, 6, 6, 5]",False
8359,4,32,"[6, 6, 6, 6, 4, 4]",False
8360,2,33,"[6, 6, 6, 5, 5, 5]",False
8361,3,32,"[6, 6, 4, 6, 5, 5]",False
8362,5,10,"[1, 1, 2, 1, 3, 2]",False
8363,6,27,"[6, 5, 3, 6, 5, 2]",False
8364,2,33,"[6, 6, 6, 5, 5, 5]",False
8365,3,36,"[6, 6, 6, 6, 6, 6]",False
8366,4,33,"[6, 6, 6, 6, 5, 4]",False
8367,6,28,"[5, 6, 6, 5, 5, 1]",False
8368,5,12,"[1, 1, 2, 2, 1, 5]",False
8369,5,31,"[6, 6, 5, 6, 5, 3]",False
8370,5,8,"[1, 1, 1, 2, 1, 2]",False
8371,5,9,"[1, 2, 1, 1, 1, 3]",False
8372,5,11,"[1, 1, 1, 1, 2, 5]",False
8373,4,6,"[1, 1, 1, 1, 1, 1]",False
8374,6,11,"[1, 1, 2, 1, 2, 4]",False
8375,6,16,"[2, 2, 4, 3, 1, 4]",False
8376,4,10,"[1, 1, 1, 2, 2, 3]",False
8377,5,29,"[6, 6, 6, 5, 4, 2]",False
8378,3,32,"[6, 6, 5, 6, 5, 4]",False
8379,4,34,"[6, 6, 6, 4, 6, 6]",False
8380,6,27,"[6, 4, 4, 4, 6, 3]",False
8381,6,10,"[2, 1, 1, 1, 2, 3]",False
8382,5,31,"[6, 6, 6, 6, 6, 1]",False
8383,6,32,"[6, 5, 6, 4, 6, 5]",False
8384,5,13,"[1, 1, 1, 5, 2, 3]",False
8385,5,11,"[1, 2, 2, 1, 1, 4]",False
8386,4,27,"[6, 6, 6, 3, 2, 4]",False
8387,6,31,"[6, 6, 6, 5, 5, 3]",False
8388,6,11,"[1, 2, 2, 1, 1, 4]",False
8389,4,9,"[1, 1, 1, 1, 1, 4]",False
8390,6,32,"[6, 5, 5, 5, 6, 5]",False
8391,5,10,"[1, 1, 1, 3, 1, 3]",False
8392,6,19,"[1, 3, 2, 1, 6, 6]",False
8393,5,9,"[1, 2, 1, 1, 2, 2]",False
8394,5,35,"[6, 5, 6, 6, 6, 6]",False
8395,5,32,"[6, 6, 6, 6, 5, 3]",False
8396,5,35,"[6, 6, 6, 6, 5, 6]",False
8397,4,8,"[1, 1, 2, 1, 1, 2]",False
8398,2,31,"[6, 6, 6, 5, 3, 5]",False
8399,5,15,"[2, 1, 1, 1, 6, 4]",False
8400,6,11,"[1, 1, 3, 1, 2, 3]",False
8401,5,32,"[6, 6, 5, 4, 5, 6]",False
8402,6,28,"[6, 6, 6, 5, 3, 2]",False
8403,4,12,"[1, 1, 1, 2, 4, 3]",False
8404,6,29,"[6, 5, 5, 5, 2, 6]",False
8405,4,14,"[1, 1, 1, 1, 5, 5]",False
8406,6,14,"[1, 1, 1, 3, 5, 3]",False
8407,5,28,"[6, 6, 3, 3, 5, 5]",False
8408,6,11,"[1, 1, 2, 1, 5, 1]",False
8409,6,14,"[1, 1, 3, 2, 3, 4]",False
8410,5,32,"[6, 5, 6, 6, 3, 6]",False
8411,5,27,"[6, 6, 5, 4, 5, 1]",False
8412,5,9,"[1, 2, 1, 1, 1, 3]",False
8413,6,12,"[1, 1, 2, 1, 4, 3]",False
8414,5,6,"[1, 1, 1, 1, 1, 1]",False
8415,6,12,"[1, 2, 1, 1, 2, 5]",False
8416,5,30,"[6, 6, 6, 4, 6, 2]",False
8417,4,32,"[6, 6, 6, 6, 6, 2]",False
8418,3,31,"[6, 6, 4, 6, 5, 4]",False
8419,6,31,"[6, 6, 3, 5, 6, 5]",False
8420,4,32,"[6, 6, 6, 4, 5, 5]",False
8421,5,28,"[6, 6, 5, 5, 4, 2]",False
8422,4,11,"[1, 1, 1, 1, 5, 2]",False
8423,6,11,"[1, 2, 2, 2, 1, 3]",False
8424,5,33,"[6, 6, 6, 5, 4, 6]",False
8425,5,29,"[6, 6, 6, 4, 2, 5]",False
8426,4,33,"[6, 6, 6, 6, 6, 3]",False
8427,5,13,"[1, 1, 2, 1, 3, 5]",False
8428,4,11,"[1, 1, 1, 1, 4, 3]",False
8429,5,9,"[1, 1, 1, 3, 1, 2]",False
8430,3,9,"[1, 1, 1, 1, 3, 2]",False
8431,5,32,"[6, 6, 5, 5, 5, 5]",False
8432,2,10,"[1, 1, 1, 2, 2, 3]",False
8433,6,25,"[6, 5, 6, 5, 1, 2]",False
8434,5,34,"[6, 6, 5, 6, 6, 5]",False
8435,4,31,"[6, 6, 6, 5, 4, 4]",False
8436,5,31,"[6, 6, 6, 4, 6, 3]",False
8437,6,16,"[2, 3, 1, 3, 4, 3]",False
8438,3,35,"[6, 6, 6, 6, 6, 5]",False
8439,6,19,"[1, 2, 3, 4, 4, 5]",False
8440,5,8,"[1, 2, 1, 1, 1, 2]",False
8441,6,14,"[1, 1, 2, 3, 1, 6]",False
8442,5,25,"[6, 6, 5, 3, 4, 1]",False
8443,5,11,"[1, 1, 1, 5, 1, 2]",False
8444,5,36,"[6, 6, 6, 6, 6, 6]",False
8445,3,34,"[6, 6, 6, 6, 5, 5]",False
8446,6,13,"[1, 2, 2, 1, 4, 3]",False
8447,3,35,"[6, 6, 6, 6, 6, 5]",False
8448,4,33,"[6, 5, 6, 6, 6, 4]",False
8449,5,13,"[1, 1, 1, 2, 2, 6]",False
8450,4,29,"[6, 6, 6, 3, 4, 4]",False
8451,6,29,"[6, 6, 6, 5, 4, 2]",False
8452,6,12,"[1, 1, 2, 3, 1, 4]",False
8453,4,28,"[6, 6, 6, 5, 1, 4]",False
8454,4,10,"[1, 1, 3, 2, 1, 2]",False
8455,6,9,"[1, 1, 1, 2, 3, 1]",False
8456,4,10,"[1, 1, 1, 1, 1, 5]",False
8457,3,9,"[1, 1, 1, 1, 1, 4]",False
8458,5,31,"[6, 6, 6, 6, 5, 2]",False
8459,6,32,"[5, 6, 6, 4, 5, 6]",False
8460,4,30,"[6, 6, 6, 5, 5, 2]",False
8461,4,9,"[1, 1, 1, 1, 2, 3]",False
8462,4,29,"[6, 6, 6, 4, 2, 5]",False
8463,5,32,"[6, 6, 6, 6, 6, 2]",False
8464,4,26,"[6, 6, 6, 3, 4, 1]",False
8465,2,10,"[1, 1, 1, 3, 2, 2]",False
8466,5,6,"[1, 1, 1, 1, 1, 1]",False
8467,5,30,"[6, 6, 6, 5, 3, 4]",False
8468,5,32,"[6, 6, 6, 5, 6, 3]",False
8469,5,31,"[6, 6, 6, 6, 5, 2]",False
8470,5,17,"[1, 1, 2, 2, 5, 6]",False
8471,4,10,"[1, 1, 1, 1, 2, 4]",False
8472,4,16,"[1, 1, 1, 4, 4, 5]",False
8473,4,31,"[6, 6, 5, 3, 6, 5]",False
8474,5,31,"[6, 6, 5, 5, 6, 3]",False
8475,5,12,"[1, 1, 1, 2, 2, 5]",False
8476,5,13,"[1, 1, 1, 4, 2, 4]",False
8477,5,33,"[6, 5, 6, 6, 6, 4]",False
8478,5,11,"[1, 1, 1, 2, 3, 3]",False
8479,4,31,"[6, 6, 6, 6, 6, 1]",False
8480,3,31,"[6, 6, 6, 5, 3, 5]",False
8481,6,10,"[1, 1, 1, 2, 3, 2]",False
8482,4,33,"[6, 6, 6, 6, 4, 5]",False
8483,3,8,"[1, 1, 1, 1, 3, 1]",False
8484,5,31,"[6, 6, 5, 3, 6, 5]",False
8485,4,17,"[1, 1, 1, 5, 3, 6]",False
8486,5,12,"[1, 1, 1, 1, 2, 6]",False
8487,6,9,"[1, 1, 1, 3, 1, 2]",False
8488,5,32,"[6, 6, 6, 5, 6, 3]",False
8489,6,15,"[2, 2, 1, 3, 3, 4]",False
8490,5,33,"[6, 6, 6, 6, 5, 4]",False
8491,5,31,"[6, 6, 5, 5, 3, 6]",False
8492,4,6,"[1, 1, 1, 1, 1, 1]",False
8493,6,12,"[1, 2, 1, 3, 1, 4]",False
8494,6,33,"[6, 5, 6, 4, 6, 6]",False
8495,4,13,"[1, 1, 1, 4, 2, 4]",False
8496,5,28,"[6, 6, 5, 6, 2, 3]",False
8497,6,24,"[5, 5, 4, 6, 3, 1]",False
8498,3,10,"[1, 1, 2, 1, 3, 2]",False
8499,6,14,"[1, 1, 1, 3, 2, 6]",False
8500,4,34,"[6, 6, 6, 6, 6, 4]",False
8501,6,26,"[6, 6, 5, 3, 3, 3]",False
8502,6,15,"[1, 1, 2, 2, 3, 6]",False
8503,4,28,"[6, 6, 6, 6, 3, 1]",False
8504,5,7,"[1, 2, 1, 1, 1, 1]",False
8505,6,27,"[6, 4, 4, 4, 6, 3]",False
8506,6,27,"[6, 5, 3, 2, 5, 6]",False
8507,5,14,"[1, 1, 3, 2, 2, 5]",False
8508,3,10,"[1, 2, 1, 1, 2, 3]",False
8509,4,10,"[1, 1, 1, 1, 5, 1]",False
8510,4,7,"[1, 1, 1, 1, 1, 2]",False
8511,4,10,"[1, 1, 1, 3, 1, 3]",False
8512,4,6,"[1, 1, 1, 1, 1, 1]",False
8513,5,30,"[5, 6, 6, 4, 3, 6]",False
8514,6,33,"[6, 5, 6, 5, 6, 5]",False
8515,5,28,"[6, 6, 6, 5, 4, 1]",False
8516,5,25,"[6, 6, 5, 1, 4, 3]",False
8517,5,11,"[1, 1, 1, 2, 1, 5]",False
8518,5,31,"[6, 6, 4, 4, 5, 6]",False
8519,5,31,"[6, 6, 5, 6, 6, 2]",False
8520,5,11,"[1, 1, 2, 2, 3, 2]",False
8521,5,32,"[6, 6, 4, 4, 6, 6]",False
8522,6,27,"[6, 6, 3, 4, 2, 6]",False
8523,4,32,"[6, 6, 6, 6, 5, 3]",False
8524,3,33,"[6, 6, 6, 4, 6, 5]",False
8525,4,9,"[1, 1, 1, 1, 1, 4]",False
8526,5,12,"[1, 1, 2, 1, 4, 3]",False
8527,5,28,"[6, 6, 5, 5, 4, 2]",False
8528,6,14,"[2, 2, 1, 3, 3, 3]",False
8529,3,9,"[1, 1, 1, 1, 1, 4]",False
8530,5,12,"[1, 1, 4, 2, 3, 1]",False
8531,4,31,"[6, 6, 6, 4, 4, 5]",False
8532,6,12,"[1, 1, 1, 2, 2, 5]",False
8533,4,8,"[1, 1, 1, 1, 2, 2]",False
8534,6,13,"[1, 1, 2, 3, 2, 4]",False
8535,5,20,"[1, 1, 2, 4, 6, 6]",False
8536,5,30,"[6, 6, 6, 5, 6, 1]",False
8537,6,33,"[6, 5, 6, 6, 4, 6]",False
8538,5,31,"[6, 5, 6, 6, 5, 3]",False
8539,6,28,"[6, 6, 4, 5, 6, 1]",False
8540,5,9,"[1, 2, 2, 1, 1, 2]",False
8541,4,7,"[1, 1, 1, 1, 1, 2]",False
8542,4,34,"[6, 5, 6, 6, 6, 5]",False
8543,4,35,"[6, 6, 6, 6, 6, 5]",False
8544,5,32,"[6, 5, 4, 6, 6, 5]",False
8545,5,30,"[6, 6, 6, 6, 5, 1]",False
8546,6,26,"[6, 4, 5, 2, 5, 4]",False
8547,6,10,"[1, 2, 3, 1, 2, 1]",False
8548,4,6,"[1, 1, 1, 1, 1, 1]",False
8549,6,25,"[5, 5, 6, 4, 4, 1]",False
8550,2,10,"[1, 1, 1, 2, 2, 3]",False
8551,6,26,"[6, 3, 5, 6, 2, 4]",False
8552,5,13,"[1, 1, 1, 3, 1, 6]",False
8553,6,13,"[1, 1, 1, 1, 3, 6]",False
8554,6,26,"[6, 4, 6, 4, 5, 1]",False
8555,6,22,"[5, 5, 6, 4, 1, 1]",False
8556,5,11,"[1, 2, 1, 1, 1, 5]",False
8557,5,9,"[1, 2, 1, 1, 1, 3]",False
8558,5,35,"[6, 6, 6, 6, 5, 6]",False
8559,4,6,"[1, 1, 1, 1, 1, 1]",False
8560,5,11,"[1, 1, 3, 2, 1, 3]",False
8561,6,28,"[6, 5, 4, 3, 4, 6]",False
8562,5,27,"[6, 6, 6, 5, 3, 1]",False
8563,4,31,"[6, 6, 6, 6, 4, 3]",False
8564,3,6,"[1, 1, 1, 1, 1, 1]",False
8565,5,30,"[6, 6, 6, 4, 4, 4]",False
8566,5,11,"[1, 1, 1, 3, 2, 3]",False
8567,4,11,"[1, 1, 1, 5, 1, 2]",False
8568,5,31,"[6, 6, 6, 6, 5, 2]",False
8569,6,32,"[6, 6, 6, 5, 5, 4]",False
8570,5,15,"[1, 1, 3, 1, 3, 6]",False
8571,6,16,"[1, 1, 1, 3, 4, 6]",False
8572,4,33,"[6, 6, 6, 6, 6, 3]",False
8573,4,32,"[6, 6, 4, 5, 6, 5]",False
8574,5,30,"[6, 6, 6, 5, 5, 2]",False
8575,5,27,"[6, 6, 6, 4, 4, 1]",False
8576,6,26,"[6, 6, 6, 2, 3, 3]",False
8577,5,12,"[1, 1, 3, 2, 2, 3]",False
8578,4,28,"[6, 6, 6, 5, 3, 2]",False
8579,6,17,"[1, 2, 2, 1, 5, 6]",False
8580,3,8,"[1, 1, 1, 1, 2, 2]",False
8581,4,13,"[1, 1, 1, 3, 3, 4]",False
8582,4,11,"[1, 1, 3, 1, 3, 2]",False
8583,6,14,"[1, 1, 1, 1, 4, 6]",False
8584,5,12,"[1, 1, 3, 2, 1, 4]",False
8585,5,30,"[6, 6, 6, 6, 4, 2]",False
8586,6,27,"[5, 6, 6, 5, 3, 2]",False
8587,5,28,"[6, 6, 6, 6, 2, 2]",False
8588,5,34,"[6, 6, 5, 5, 6, 6]",False
8589,6,25,"[6, 6, 5, 2, 4, 2]",False
8590,4,32,"[6, 6, 6, 6, 6, 2]",False
8591,5,15,"[1, 1, 1, 3, 4, 5]",False
8592,5,11,"[1, 1, 1, 2, 1, 5]",False
8593,4,28,"[6, 6, 6, 4, 5, 1]",False
8594,5,12,"[1, 1, 1, 4, 4, 1]",False
8595,4,32,"[6, 6, 6, 4, 5, 5]",False
8596,3,8,"[1, 1, 1, 2, 1, 2]",False
8597,6,31,"[5, 6, 6, 6, 5, 3]",False
8598,4,32,"[6, 6, 6, 5, 5, 4]",False
8599,6,10,"[1, 2, 1, 1, 4, 1]",False
8600,6,27,"[6, 4, 5, 5, 6, 1]",False
8601,4,29,"[6, 6, 3, 6, 6, 2]",False
8602,4,32,"[6, 6, 6, 6, 6, 2]",False
8603,6,26,"[6, 6, 4, 4, 5, 1]",False
8604,4,33,"[6, 6, 6, 3, 6, 6]",False
8605,5,31,"[6, 6, 6, 6, 6, 1]",False
8606,6,29,"[6, 5, 5, 4, 3, 6]",False
8607,2,7,"[1, 1, 1, 1, 1, 2]",False
8608,5,8,"[1, 1, 1, 1, 3, 1]",False
8609,5,7,"[1, 1, 1, 2, 1, 1]",False
8610,5,12,"[1, 1, 1, 1, 4, 4]",False
8611,6,13,"[1, 2, 1, 2, 3, 4]",False
8612,5,10,"[1, 1, 1, 1, 1, 5]",False
8613,5,31,"[6, 6, 6, 6, 6, 1]",False
8614,5,9,"[1, 1, 2, 2, 2, 1]",False
8615,5,31,"[6, 6, 5, 4, 4, 6]",False
8616,5,11,"[1, 1, 2, 2, 3, 2]",False
8617,5,36,"[6, 6, 6, 6, 6, 6]",False
8618,4,8,"[1, 1, 1, 1, 1, 3]",False
8619,4,8,"[1, 1, 1, 1, 1, 3]",False
8620,4,13,"[1, 1, 1, 2, 4, 4]",False
8621,4,13,"[1, 1, 1, 1, 3, 6]",False
8622,5,33,"[6, 6, 6, 6, 4, 5]",False
8623,6,12,"[1, 1, 2, 3, 3, 2]",False
8624,6,15,"[1, 1, 1, 4, 2, 6]",False
8625,6,15,"[1, 3, 2, 3, 5, 1]",False
8626,2,33,"[6, 6, 6, 6, 5, 4]",False
8627,3,33,"[6, 6, 6, 4, 6, 5]",False
8628,5,34,"[6, 6, 6, 5, 6, 5]",False
8629,5,27,"[6, 6, 4, 4, 5, 2]",False
8630,4,13,"[1, 1, 1, 2, 2, 6]",False
8631,4,34,"[6, 6, 5, 6, 6, 5]",False
8632,5,14,"[1, 3, 1, 1, 3, 5]",False
8633,6,10,"[1, 1, 2, 4, 1, 1]",False
8634,6,30,"[5, 6, 5, 5, 6, 3]",False
8635,6,10,"[1, 1, 2, 3, 2, 1]",False
8636,2,9,"[2, 1, 1, 1, 2, 2]",False
8637,6,32,"[6, 6, 5, 5, 4, 6]",False
8638,3,36,"[6, 6, 6, 6, 6, 6]",False
8639,5,31,"[6, 6, 6, 4, 6, 3]",False
8640,4,12,"[1, 1, 1, 2, 2, 5]",False
8641,4,30,"[6, 6, 6, 5, 2, 5]",False
8642,4,12,"[1, 1, 1, 2, 4, 3]",False
8643,4,15,"[1, 1, 1, 3, 4, 5]",False
8644,5,27,"[6, 6, 6, 6, 2, 1]",False
8645,6,28,"[5, 4, 4, 6, 6, 3]",False
8646,6,30,"[6, 6, 6, 6, 3, 3]",False
8647,5,32,"[6, 4, 6, 5, 6, 5]",False
8648,5,10,"[1, 1, 3, 3, 1, 1]",False
8649,4,9,"[1, 1, 1, 1, 3, 2]",False
8650,5,29,"[6, 6, 6, 5, 2, 4]",False
8651,4,26,"[6, 6, 6, 3, 3, 2]",False
8652,6,14,"[1, 1, 1, 2, 4, 5]",False
8653,6,32,"[6, 6, 5, 5, 5, 5]",False
8654,5,13,"[1, 1, 2, 1, 5, 3]",False
8655,5,11,"[1, 1, 1, 1, 3, 4]",False
